observed_on,user_id,created_at,taxon_family_name,taxon_genus_name,taxon_species_name,broader,establishment_means
5/04/2023,1809954,2023-04-06 23:16:07 UTC,Dilleniaceae,Hibbertia,Hibbertia linearis,3.dicot,native
20/02/2020,2488549,2020-02-20 02:54:35 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
17/04/2020,2488549,2020-04-17 09:19:01 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
9/09/2021,4887682,2021-09-08 23:45:07 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
13/02/2022,2488549,2022-02-13 04:11:13 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
26/06/2022,2322306,2022-06-27 10:22:39 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
24/09/2022,2488549,2022-09-24 11:58:19 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
10/11/2022,624851,2022-11-19 22:28:41 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
11/12/2022,2488549,2022-12-11 06:07:04 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
1/01/2023,3978191,2023-01-01 13:11:13 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
30/07/2023,2488549,2023-07-30 01:57:30 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
24/09/2023,661392,2023-09-29 13:18:59 UTC,Dilleniaceae,Hibbertia,Hibbertia monogyna,3.dicot,native
12/07/2020,2488549,2020-07-15 01:20:03 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
12/08/2020,2488549,2020-08-13 01:32:36 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
18/09/2020,2488549,2020-09-18 03:09:14 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
9/10/2020,2488549,2020-10-09 10:16:56 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
11/10/2020,2488549,2020-10-11 10:31:11 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
11/10/2020,2488549,2020-10-12 10:15:38 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
18/10/2020,265090,2020-10-19 19:38:33 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
18/10/2020,265090,2020-10-19 19:38:34 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
18/09/2021,4945027,2021-09-18 09:56:15 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
18/09/2021,4945027,2021-09-18 10:27:11 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
3/10/2021,2488549,2021-10-03 10:17:56 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
22/10/2021,2488549,2021-10-22 09:10:39 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
3/10/2022,2488549,2022-10-03 07:44:07 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
10/11/2022,2488549,2022-11-10 10:08:05 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
19/11/2022,2488549,2022-11-19 03:03:43 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
19/11/2022,2488549,2022-11-19 03:03:44 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
11/12/2022,2488549,2022-12-11 06:07:04 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
28/12/2022,2488549,2022-12-28 02:29:24 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
24/09/2023,661392,2023-09-28 11:04:18 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
24/09/2023,661392,2023-09-29 12:41:09 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
24/09/2023,661392,2023-09-29 13:18:59 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
24/09/2023,661392,2023-09-29 14:08:36 UTC,Dilleniaceae,Hibbertia,Hibbertia nitida,3.dicot,native
10/09/2021,4916136,2021-09-10 13:00:50 UTC,Dilleniaceae,Hibbertia,Hibbertia obtusifolia,3.dicot,native
30/07/2022,4743351,2022-08-03 12:23:17 UTC,Dilleniaceae,Hibbertia,Hibbertia obtusifolia,3.dicot,native
13/11/2022,624851,2022-11-21 06:14:52 UTC,Dilleniaceae,Hibbertia,Hibbertia obtusifolia,3.dicot,native
1/01/2018,269775,2018-06-13 07:44:35 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
21/04/2019,1543341,2019-04-24 02:55:20 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
26/01/2020,2488549,2020-01-26 05:36:47 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
16/10/2005,2584563,2020-04-04 06:27:32 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
5/08/2020,793005,2020-08-06 02:05:48 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
21/08/2020,2779982,2020-09-16 05:33:01 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
23/10/2020,3654699,2020-10-26 04:42:46 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
18/11/2020,3748684,2020-11-30 10:39:44 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
31/12/2020,3748684,2020-12-31 09:15:25 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
6/04/2021,4051312,2021-04-06 09:53:11 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
3/11/2020,4743351,2021-07-21 11:50:19 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
3/12/2019,4743351,2021-08-02 11:30:39 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
18/09/2021,4025155,2021-09-18 04:13:40 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
18/09/2021,4945027,2021-09-18 10:20:29 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
19/09/2021,4945027,2021-09-19 06:09:30 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
25/09/2021,4916136,2021-09-25 07:57:18 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
12/10/2021,4743351,2021-10-14 11:00:52 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
28/10/2021,2665854,2021-10-29 03:17:35 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
29/11/2021,2531563,2021-11-30 03:14:40 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
7/06/2022,1233583,2022-06-07 08:59:26 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
18/01/1988,717200,2022-06-17 02:20:47 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
26/06/2022,3978191,2022-06-26 08:16:21 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
26/06/2022,3978191,2022-06-26 08:17:43 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
24/07/2022,1175154,2022-07-24 07:18:27 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
14/08/2022,3978191,2022-08-14 09:52:19 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
20/10/2020,6029661,2022-08-17 09:06:07 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
26/09/2022,3678274,2022-09-30 11:11:15 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
9/10/2022,6195722,2022-10-24 10:29:20 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
13/11/2022,624851,2022-11-21 06:14:52 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
13/11/2022,624851,2022-11-21 06:14:56 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
13/11/2022,624851,2022-11-21 06:15:04 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
19/11/2022,6308282,2022-11-23 08:02:47 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
26/11/2022,4743351,2022-11-29 10:16:10 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
17/12/2022,37650,2022-12-17 10:32:33 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
20/12/2022,3280868,2022-12-20 10:58:20 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
4/03/2023,3978191,2023-03-05 06:03:54 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
11/03/2023,745089,2023-03-11 20:36:33 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
4/03/2023,3978191,2023-03-12 06:21:25 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
20/03/2023,1259195,2023-03-26 10:27:47 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
20/03/2023,1259195,2023-03-26 10:27:51 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
12/04/2023,6594595,2023-04-20 14:11:16 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
9/05/2023,389804,2023-05-24 03:06:19 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
9/05/2023,1178587,2023-06-03 03:28:06 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
24/09/2023,1138587,2023-09-27 02:30:59 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
24/09/2023,661392,2023-10-03 13:51:20 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
22/10/2023,2583877,2023-10-22 01:17:58 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
21/10/2023,5739,2023-10-24 00:06:13 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
21/10/2023,1708045,2023-10-24 04:40:57 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
3/11/2023,4743351,2023-11-05 02:41:01 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
6/11/2023,2441642,2023-11-06 06:02:34 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
13/11/2023,2518411,2023-11-13 08:48:18 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
26/11/2023,1438982,2023-11-28 11:51:50 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
3/12/2023,7295809,2023-12-03 00:08:13 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
25/08/2019,863991,2024-01-21 06:55:06 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
23/01/2024,2891161,2024-01-23 05:40:57 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
30/01/2024,3478104,2024-01-30 21:48:31 UTC,Dilleniaceae,Hibbertia,Hibbertia scandens,3.dicot,native
28/12/2022,2488549,2022-12-28 02:18:01 UTC,Dilleniaceae,Hibbertia,Hibbertia stricta,3.dicot,native
28/12/2022,2488549,2022-12-28 02:19:38 UTC,Dilleniaceae,Hibbertia,Hibbertia stricta,3.dicot,native
10/07/2020,45047,2020-07-12 04:48:45 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
21/05/2021,4743351,2021-07-20 10:25:40 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
16/04/2021,4743351,2021-07-21 03:11:10 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
21/09/2021,4743351,2021-09-23 10:56:48 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
31/07/2022,265090,2022-07-31 09:50:15 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
26/09/2022,3678274,2022-09-30 11:11:16 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
20/03/2023,1259195,2023-03-26 10:27:48 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
27/05/2023,5283632,2023-05-27 23:46:40 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
5/09/2023,3678274,2023-09-05 22:29:32 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
11/12/2023,164735,2023-12-11 07:58:24 UTC,Dennstaedtiaceae,Histiopteris,Histiopteris incisa,1.ferns/primitive,native
26/10/2021,4916136,2021-10-26 12:57:01 UTC,Poaceae,Holcus,Holcus lanatus,4.monocot,introduced
20/03/2023,1259195,2023-03-26 10:27:32 UTC,Euphorbiaceae,Homalanthus,Homalanthus populifolius,3.dicot,native
4/06/2023,3978191,2023-06-04 07:54:09 UTC,Euphorbiaceae,Homalanthus,Homalanthus populifolius,3.dicot,native
28/10/2023,2631448,2023-10-29 05:13:22 UTC,Euphorbiaceae,Homalanthus,Homalanthus populifolius,3.dicot,native
6/08/2019,783222,2019-08-14 01:38:15 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
20/07/2021,3678274,2021-07-20 11:04:20 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
25/07/2021,2488549,2021-07-25 10:19:39 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
10/08/2022,2488549,2022-08-10 06:44:10 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
15/08/2022,4916136,2022-08-15 07:00:16 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
25/09/2022,1138587,2022-09-25 06:47:27 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
16/07/2023,3653978,2023-07-16 11:28:49 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
16/07/2023,2376854,2023-07-16 13:26:15 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
29/07/2023,3978191,2023-07-29 09:57:08 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
30/07/2023,2488549,2023-07-30 01:56:41 UTC,Fabaceae,Hovea,Hovea linearis,3.dicot,native
23/04/2018,852658,2018-04-24 00:50:07 UTC,Alismataceae,Hydrocleys,Hydrocleys nymphoides,5.monocot-colorful,introduced
12/01/2020,2488549,2020-01-13 08:17:09 UTC,Alismataceae,Hydrocleys,Hydrocleys nymphoides,5.monocot-colorful,introduced
26/01/2020,2488549,2020-01-26 08:26:24 UTC,Alismataceae,Hydrocleys,Hydrocleys nymphoides,5.monocot-colorful,introduced
17/11/2021,4916136,2021-11-20 06:56:42 UTC,Alismataceae,Hydrocleys,Hydrocleys nymphoides,5.monocot-colorful,introduced
30/01/2022,3012653,2022-02-22 04:10:08 UTC,Alismataceae,Hydrocleys,Hydrocleys nymphoides,5.monocot-colorful,introduced
24/02/2024,2583877,2024-02-24 06:41:25 UTC,Alismataceae,Hydrocleys,Hydrocleys nymphoides,5.monocot-colorful,introduced
1/01/2018,269775,2018-06-13 07:44:38 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
7/06/2022,1233583,2022-06-07 09:06:31 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
18/01/1988,717200,2022-06-17 02:21:00 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
21/08/2022,3839358,2022-08-21 08:07:38 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
12/03/2023,6566631,2023-03-12 06:15:32 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
20/03/2023,1259195,2023-03-26 10:27:56 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
5/04/2023,1809954,2023-04-06 23:16:10 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
27/05/2023,5283632,2023-05-28 00:12:15 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
22/03/2024,7134096,2024-03-22 00:14:04 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
17/04/2024,7830865,2024-04-17 03:40:50 UTC,Araliaceae,Hydrocotyle,Hydrocotyle bonariensis,3.dicot,introduced
20/05/2023,4095677,2023-05-20 08:18:17 UTC,Araliaceae,Hydrocotyle,Hydrocotyle geraniifolia,3.dicot,native
4/08/2023,6196075,2023-08-04 00:42:51 UTC,Araliaceae,Hydrocotyle,Hydrocotyle hirta,3.dicot,native
2/01/2024,1138587,2024-01-02 08:07:03 UTC,Araliaceae,Hydrocotyle,Hydrocotyle hirta,3.dicot,native
2/01/2024,661392,2024-01-02 05:59:27 UTC,Araliaceae,Hydrocotyle,Hydrocotyle tripartita,3.dicot,native
8/04/2021,325733,2021-04-09 12:18:33 UTC,Hymenophyllaceae,Hymenophyllum,Hymenophyllum cupressiforme,1.ferns/primitive,native
8/04/2023,2376854,2023-04-13 11:17:06 UTC,Hymenophyllaceae,Hymenophyllum,Hymenophyllum cupressiforme,1.ferns/primitive,native
23/10/2020,2488549,2020-10-24 09:26:26 UTC,Hypericaceae,Hypericum,Hypericum gramineum,3.dicot,native
28/09/2021,4743351,2021-09-28 11:51:19 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
12/04/2022,5437009,2022-04-13 02:07:09 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
26/09/2022,3678274,2022-09-30 11:11:15 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
19/11/2022,6308282,2022-11-21 08:48:28 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
23/01/2023,4927514,2023-01-26 13:27:21 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
6/06/2023,4743351,2023-06-07 00:31:36 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
6/06/2023,4743351,2023-06-07 00:31:37 UTC,Dennstaedtiaceae,Hypolepis,Hypolepis muelleri,1.ferns/primitive,native
30/04/2022,1138587,2022-04-30 08:39:36 UTC,Poaceae,Imperata,Imperata cylindrica,4.monocot,native
30/04/2022,1138587,2022-04-30 09:06:33 UTC,Poaceae,Imperata,Imperata cylindrica,4.monocot,native
24/02/2024,6585857,2024-02-23 22:24:34 UTC,Poaceae,Imperata,Imperata cylindrica,4.monocot,native
16/09/2018,2488549,2019-12-20 10:52:09 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
5/08/2020,2488549,2020-08-06 02:06:30 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
21/08/2020,2488549,2020-08-21 09:30:47 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
29/08/2020,2488549,2020-08-29 03:56:03 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
29/08/2020,2488549,2020-08-29 04:01:07 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
31/08/2020,793005,2020-09-07 15:25:47 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
8/09/2020,3408787,2020-09-09 07:42:48 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
18/08/2020,4743351,2021-07-26 10:27:03 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
12/08/2021,4095677,2021-08-12 10:01:09 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
4/09/2021,3712636,2021-09-04 08:13:14 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
6/09/2021,4916136,2021-09-06 08:43:17 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
12/09/2004,614054,2021-09-17 11:35:51 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
20/09/2021,4916136,2021-09-20 13:35:27 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
17/09/2021,3721620,2021-09-24 04:25:02 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
6/09/2021,4916136,2021-10-03 14:09:32 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
24/10/2021,3748684,2021-10-31 12:05:09 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
21/08/2022,1175154,2022-08-21 10:43:34 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
22/09/2022,2325183,2023-05-16 09:56:48 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
12/08/2023,3936801,2023-08-12 04:11:41 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
7/10/2023,7091879,2023-10-15 03:32:40 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
10/08/2023,2379395,2023-12-05 05:17:54 UTC,Fabaceae,Indigofera,Indigofera australis,3.dicot,native
16/11/2021,4916136,2021-11-17 13:09:42 UTC,Convolvulaceae,Ipomoea,Ipomoea indica,3.dicot,introduced
12/03/2022,4916136,2022-03-12 12:52:55 UTC,Convolvulaceae,Ipomoea,Ipomoea pes-caprae,3.dicot,native
2/11/2011,2991,2013-06-10 20:31:25 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
29/10/2014,2991,2015-07-18 05:15:41 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
17/05/2018,558419,2018-05-28 21:17:09 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
14/10/2018,1148374,2018-11-12 05:26:12 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
14/10/2018,1148374,2018-11-12 05:26:59 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
19/04/2019,45978,2019-04-19 07:06:52 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
1/10/2019,902272,2019-10-01 02:51:46 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
3/10/2019,1477617,2019-10-03 14:56:32 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
7/10/2019,708958,2019-10-07 06:03:29 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
21/10/2019,550350,2019-10-21 06:51:13 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
15/12/2019,2488549,2019-12-18 08:01:06 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
22/09/2018,2488549,2019-12-19 20:31:28 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
22/09/2018,2488549,2019-12-20 02:18:59 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
23/12/2019,2488549,2019-12-23 07:15:22 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
26/12/2019,2488549,2019-12-26 10:35:10 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
31/12/2019,2488549,2019-12-31 04:16:06 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
12/01/2020,2488549,2020-01-12 02:41:36 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
9/10/2004,2584563,2020-04-02 06:11:04 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
9/10/2004,2584563,2020-04-03 09:42:15 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
16/08/2019,64271,2020-05-16 07:53:13 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
8/06/2020,2591489,2020-06-08 08:15:10 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
16/07/2020,2488549,2020-07-16 10:25:31 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
30/10/2018,3408787,2020-08-04 08:13:08 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
5/08/2020,3312793,2020-08-05 01:28:45 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
5/08/2020,793005,2020-08-05 17:18:15 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
23/08/2020,575123,2020-09-05 07:13:06 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
23/08/2020,575123,2020-09-05 07:13:50 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
8/09/2020,3408787,2020-09-09 04:33:06 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
18/09/2020,2488549,2020-09-18 09:45:38 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
16/09/2020,2668463,2020-09-21 22:37:00 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
24/09/2020,2488549,2020-09-24 10:04:15 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
29/09/2020,738376,2020-10-02 02:40:48 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
3/10/2020,2488549,2020-10-03 10:00:45 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
4/10/2020,2488549,2020-10-04 10:29:39 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
4/10/2020,2444826,2020-10-04 23:50:22 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
5/10/2020,2867806,2020-10-05 02:13:42 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
9/10/2020,2488549,2020-10-09 10:10:17 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
10/10/2020,2779982,2020-10-11 03:14:36 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
17/10/2020,2657062,2020-10-17 05:11:32 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
23/10/2020,3654699,2020-10-26 04:42:49 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
19/10/2020,793005,2020-10-29 03:38:38 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
8/12/2020,793005,2020-12-28 14:36:50 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
1/01/2021,2376854,2021-01-01 13:56:56 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
6/09/2020,3313573,2021-01-04 08:29:45 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
7/02/2021,2376854,2021-02-07 11:07:57 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
28/02/2021,2376854,2021-02-28 11:44:46 UTC,Proteaceae,Isopogon,Isopogon anemonifolius,3.dicot,native
